"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        9153,      -4.958291165,      -2.863922612,      -3.263615785,      -3.148143124,      0.7800873209
          0,           0,        9154,      -4.952141111,       -2.85719836,      -3.262031506,      -3.146228013,      0.7823774812
          0,           0,        9155,      -4.946021826,      -2.850537742,      -3.260355102,      -3.144255556,      0.7847146618
          0,           0,        9156,      -4.939938338,      -2.843945124,      -3.258581731,      -3.142228954,      0.7870964298
          0,           0,        9157,      -4.933895402,      -2.837424841,      -3.256712956,      -3.140146033,      0.7895249129
          0,           0,        9158,      -4.927897284,      -2.830980163,      -3.254751444,      -3.138011516,      0.7919963208
          0,           0,        9159,      -4.921947073,      -2.824614132,      -3.252698831,      -3.135828367,      0.7945082897
          0,           0,        9160,      -4.916048502,      -2.818329296,      -3.250557841,      -3.133637242,      0.7970327924
          0,           0,        9161,      -4.910205414,      -2.812127607,       -3.24833246,      -3.131404521,      0.7995889646
          0,           0,        9162,      -4.904421638,      -2.806010452,       -3.24602643,      -3.129242519,      0.8020829699
          0,           0,        9163,      -4.898700518,      -2.799978412,       -3.24364365,      -3.127197169,      0.8044747646
          0,           0,        9164,      -4.893044155,       -2.79403118,      -3.241188589,      -3.125206816,      0.8067808522
          0,           0,        9165,      -4.887453094,       -2.78816863,      -3.238665297,      -3.122411871,      0.8095955326
          0,           0,        9166,      -4.881929554,      -2.782390602,      -3.236079279,      -3.119441105,      0.8126031188
          0,           0,        9167,      -4.876475791,      -2.776697456,      -3.233437122,      -3.116993813,      0.8152571863
          0,           0,        9168,      -4.871092716,      -2.771088398,       -3.23074475,      -3.114760552,      0.8177606922
          0,           0,        9169,      -4.865780839,      -2.765563082,      -3.228007362,      -3.112526385,      0.8202721036
          0,           0,        9170,      -4.860542771,      -2.760121419,      -3.225258778,      -3.110214883,      0.8228531225
          0,           0,        9171,      -4.855378892,      -2.754762123,      -3.222503633,      -3.107857817,      0.8254770166
          0,           0,        9172,      -4.850288097,      -2.749484018,      -3.219720698,      -3.105476907,      0.8281232725
          0,           0,        9173,      -4.845271014,      -2.744287204,      -3.216914814,      -3.103084395,      0.8307807098
          0,           0,        9174,      -4.840328522,       -2.73917232,      -3.214099139,      -3.100690697,      0.8334404237
          0,           0,        9175,      -4.835461997,      -2.734140289,       -3.21128687,      -3.099527573,       0.834999702
          0,           0,        9176,      -4.830673263,      -2.729191807,      -3.208490239,      -3.097478099,      0.8373246977
          0,           0,        9177,      -4.825963658,      -2.724326202,      -3.205720087,      -3.094782566,      0.8402506373
          0,           0,        9178,      -4.821330697,       -2.71954157,      -3.202971434,      -3.092506582,      0.8427789294
          0,           0,        9179,      -4.816768589,      -2.714835587,      -3.200204658,      -3.090286477,      0.8452509764
          0,           0,        9180,      -4.812278133,       -2.71020936,      -3.197411758,      -3.096045673,      0.8415153228
          0,           0,        9181,      -4.807862038,      -2.705667825,      -3.194623529,      -3.080398638,      0.8541228655
          0,           0,        9182,      -4.803536727,      -2.701219133,      -3.191899437,      -3.074761757,      0.8592754515
          0,           0,        9183,      -4.799320615,      -2.696859682,      -3.189316818,      -3.072326715,      0.8619225459
          0,           0,        9184,       -4.79517929,      -2.692584403,      -3.186843997,      -3.070588665,      0.8640174089
          0,           0,        9185,      -4.791080384,      -2.688393018,      -3.184623175,      -3.069267102,      0.8657812671
          0,           0,        9186,      -4.787054015,      -2.684297988,      -3.182728895,       -3.06811775,      0.8674124798
          0,           0,        9187,      -4.783128078,      -2.680278125,      -3.181144744,      -3.067125907,      0.8689270794
          0,           0,        9188,      -4.779196537,       -2.67635506,      -3.179907329,      -3.066120011,      0.8704540787
          0,           0,        9189,      -4.775404407,      -2.672558377,      -3.178824521,      -3.065045957,      0.8720363496
          0,           0,        9190,      -4.771819689,      -2.668880703,      -3.177892518,       -3.06380975,      0.8737503616
          0,           0,        9191,      -4.768411601,      -2.665313734,      -3.177099937,      -3.062538701,      0.8754922083
          0,           0,        9192,      -4.765144169,      -2.661852239,      -3.176419785,      -3.061204446,      0.8772870278
          0,           0,        9193,      -4.761996793,      -2.658492706,      -3.175840316,      -3.059789862,        0.87914857
          0,           0,        9194,      -4.758941362,      -2.655235379,      -3.175372202,       -3.05829873,      0.8810741241
          0,           0,        9195,      -4.755987894,      -2.652076264,      -3.175014306,      -3.058179905,      0.8817222664
          0,           0,        9196,      -4.753138775,      -2.649013653,      -3.174759209,      -3.059180338,      0.8812422604
          0,           0,        9197,      -4.750390877,      -2.646046369,      -3.174597619,      -3.059387804,      0.8813923638
          0,           0,        9198,      -4.747741219,       -2.64318027,       -3.17451783,      -3.059022855,      0.8820040766
          0,           0,        9199,       -4.74519353,      -2.640417427,      -3.174515227,      -3.058251505,       0.882948018
          0,           0,        9200,      -4.742749705,      -2.637716654,      -3.174602132,      -3.057137516,      0.8841751702
          0,           0,        9201,      -4.740375333,      -2.635082418,      -3.174753543,      -3.055747417,      0.8856360941
          0,           0,        9202,      -4.738067781,      -2.632517848,      -3.174947553,      -3.054282661,       0.887172541
          0,           0,        9203,      -4.735830359,      -2.630020914,      -3.175171382,       -3.05244672,      0.8890157998
          0,           0,        9204,       -4.73366322,       -2.62758851,      -3.175409826,      -3.050339915,       0.891099346
          0,           0,        9205,      -4.731564231,      -2.625217859,      -3.175647774,      -3.048000365,      0.8933932047
          0,           0,        9206,      -4.729530419,      -2.622906203,       -3.17587333,      -3.045443362,      0.8958842741
          0,           0,        9207,      -4.727558612,       -2.62065073,      -3.176076957,      -3.042675769,      0.8985666353
          0,           0,        9208,      -4.725645735,      -2.618448733,      -3.176250087,      -3.039711126,      0.9014298009
          0,           0,        9209,      -4.723788934,      -2.616303032,      -3.176379767,      -3.036597586,      0.9044359089
          0,           0,        9210,      -4.722034138,      -2.614235919,      -3.176534839,      -3.033266926,      0.9076441252
          0,           0,        9211,      -4.720416324,      -2.612258731,      -3.176803733,      -3.029662162,      0.9111051201
          0,           0,        9212,      -4.718918248,      -2.610363496,      -3.177253049,       -3.02686124,      0.9139951658
          0,           0,        9213,      -4.717526949,       -2.60854834,       -3.17784475,      -3.027247558,      0.9144249673
          0,           0,        9214,      -4.716239399,      -2.606813703,      -3.178467575,      -3.024379719,      0.9173327465
          0,           0,        9215,      -4.715050001,      -2.605158245,      -3.179015071,      -3.020510207,      0.9210680549
          0,           0,        9216,      -4.713948829,      -2.603579468,      -3.179423566,      -3.016097422,      0.9252822501
          0,           0,        9217,      -4.712924668,      -2.602074385,      -3.179662248,      -3.011202125,      0.9299241302
          0,           0,        9218,       -4.71196695,      -2.600639097,      -3.179714672,      -3.005967513,      0.9348753698
          0,           0,        9219,      -4.711066001,      -2.599268433,      -3.179570537,       -3.00325809,      0.9377856902
          0,           0,        9220,      -4.710213094,      -2.597955914,       -3.17922282,      -2.998875723,      0.9419611366
          0,           0,        9221,      -4.709399415,      -2.596694228,       -3.17865991,      -2.993040045,      0.9473558008
          0,           0,        9222,      -4.708617858,      -2.595475591,      -3.177869191,      -2.986859559,      0.9530851012
          0,           0,        9223,      -4.707862425,      -2.594292175,      -3.176845742,      -2.980640436,      0.9588835438
          0,           0,        9224,      -4.707125854,      -2.593135434,      -3.175592885,      -2.974120317,      0.9649580403
          0,           0,        9225,       -4.70640059,      -2.591997225,      -3.174115534,      -2.967316576,      0.9712992993
          0,           0,        9226,      -4.705679616,      -2.590870541,      -3.172420148,      -2.960257947,      0.9778799136
          0,           0,        9227,      -4.704957128,      -2.589749674,      -3.170515647,      -2.953045845,      0.9846127982
          0,           0,        9228,      -4.704228992,      -2.588630426,      -3.168413078,      -2.946386724,       0.990794928
          0,           0,        9229,      -4.703492771,      -2.587509611,      -3.166123612,      -2.937768468,      0.9986828643
          0,           0,        9230,      -4.702694983,       -2.58639893,      -3.163636981,      -2.929446735,       1.006388503
          0,           0,        9231,      -4.701879564,      -2.585302347,      -3.160983609,      -2.921152622,       1.014110376
          0,           0,        9232,      -4.701100559,      -2.584220178,       -3.15818351,      -2.913115673,       1.021644564
          0,           0,        9233,      -4.700351885,      -2.583160201,      -3.155216806,      -2.904445562,       1.029738416
          0,           0,        9234,      -4.699627674,      -2.582125671,      -3.152113494,      -2.895692638,       1.037945662
          0,           0,        9235,      -4.698938577,      -2.581118614,      -3.148864039,       -2.88670399,       1.046388298
          0,           0,        9236,       -4.69828963,      -2.580139137,      -3.145463729,      -2.877514525,       1.055038118
          0,           0,        9237,      -4.697676986,      -2.579186619,      -3.141911952,      -2.868145481,       1.063876004
          0,           0,        9238,      -4.697094855,      -2.578260669,      -3.138212383,      -2.858602366,       1.072897474
          0,           0,        9239,      -4.696538732,      -2.577361138,      -3.134369851,      -2.850524457,       1.080495711
          0,           0,        9240,      -4.696005685,      -2.576487931,      -3.130388421,      -2.839272937,       1.090878252
          0,           0,        9241,      -4.695495707,      -2.575642615,      -3.126265315,      -2.828104624,       1.101343241
          0,           0,        9242,      -4.695008595,      -2.574825473,       -3.12200925,      -2.817890379,       1.111053997
          0,           0,        9243,      -4.694541237,      -2.574035464,      -3.117631967,      -2.807867713,       1.120638702
          0,           0,        9244,      -4.694101655,      -2.573271898,      -3.113133424,      -2.797599776,       1.130477425
          0,           0,        9245,      -4.693688674,      -2.572530751,      -3.108530141,      -2.786688788,       1.140771218
          0,           0,        9246,      -4.693273938,      -2.571806006,       -3.10384147,      -2.774080654,       1.152643134
          0,           0,        9247,      -4.692853737,      -2.571098456,      -3.099044449,      -2.762335122,       1.163865076
          0,           0,        9248,      -4.692433757,      -2.570407887,      -3.094169201,      -2.750798482,       1.174950298
          0,           0,        9249,      -4.692066027,      -2.569748289,      -3.089159433,      -2.739280901,       1.186071286
          0,           0,        9250,      -4.691697459,      -2.569105932,      -3.084021004,      -2.727644215,       1.197347249
          0,           0,        9251,      -4.691318476,      -2.568470592,      -3.078755611,       -2.71581476,       1.208843524
          0,           0,        9252,       -4.69093225,      -2.567839478,      -3.073358979,      -2.703749329,       1.220600741
          0,           0,        9253,       -4.69054117,      -2.567212553,       -3.06782616,       -2.69141606,       1.232650707
          0,           0,        9254,      -4.690145673,      -2.566590114,      -3.062163355,      -2.680361381,       1.243570836
          0,           0,        9255,      -4.689745418,      -2.565972392,      -3.056355279,      -2.685168656,       1.239436955
          0,           0,        9256,      -4.689340458,      -2.565361384,      -3.050385995,      -2.670280883,        1.25380328
          0,           0,        9257,      -4.688931846,      -2.564757965,      -3.044289012,      -2.656956209,       1.266844887
          0,           0,        9258,      -4.688519934,      -2.564161436,      -3.038060013,      -2.644879427,       1.278822706
          0,           0,        9259,      -4.688104937,      -2.563570213,      -3.031663996,      -2.639642638,       1.284625903
          0,           0,        9260,      -4.687684014,      -2.562981424,      -3.025101259,      -2.628319202,       1.295809264
          0,           0,        9261,      -4.687254347,      -2.562390634,      -3.018374814,      -2.621855678,       1.302444945
          0,           0,        9262,      -4.686810988,       -2.56179345,      -3.011499406,       -2.61149507,       1.312675411
          0,           0,        9263,      -4.686349131,      -2.561184931,      -3.004497481,      -2.597904243,       1.325990516
          0,           0,        9264,      -4.685860927,        -2.5605569,      -2.997400043,       -2.58501266,       1.338719899
          0,           0,        9265,      -4.685332059,      -2.559899163,      -2.990238801,      -2.572279485,       1.351331604
          0,           0,        9266,      -4.684745447,      -2.559203777,      -2.983037541,      -2.563866362,       1.360060989
          0,           0,        9267,      -4.684086401,      -2.558461859,       -2.97580037,      -2.557027155,       1.367267731
          0,           0,        9268,      -4.683374727,      -2.557683286,      -2.968382525,      -2.546883779,       1.377365613
          0,           0,        9269,      -4.682609976,      -2.556869516,      -2.960977387,      -2.533781635,       1.390116702
          0,           0,        9270,      -4.681788966,      -2.556004598,      -2.953614571,      -2.520382578,       1.403342568
          0,           0,        9271,      -4.680897507,      -2.555081455,      -2.946258626,      -2.507604778,       1.416076305
          0,           0,        9272,      -4.679922843,      -2.554099887,      -2.938921969,      -2.495523085,       1.428137951
          0,           0,        9273,      -4.678860855,      -2.553071106,      -2.931759294,      -2.479591229,       1.443798462
          0,           0,        9274,      -4.677702096,      -2.552005487,      -2.924769967,       -2.46591127,       1.457469207
          0,           0,        9275,      -4.676514203,      -2.550895211,      -2.917866704,      -2.453879881,       1.469607423
          0,           0,        9276,      -4.675312676,      -2.549730953,      -2.911020973,      -2.440677436,       1.482754088
          0,           0,        9277,       -4.67398822,      -2.548514003,      -2.904193803,      -2.425456001,       1.497857485
          0,           0,        9278,      -4.672518847,      -2.547222228,      -2.897354176,      -2.412296623,       1.511170296
          0,           0,        9279,       -4.67092947,      -2.545864968,      -2.890487894,      -2.403279401,       1.520699801
          0,           0,        9280,      -4.669215924,       -2.54444622,      -2.883768162,       -2.39824138,       1.526347064
          0,           0,        9281,      -4.667367953,        -2.5429592,      -2.877195989,      -2.384791645,       1.539910236
          0,           0,        9282,      -4.665383302,      -2.541396378,      -2.870730553,      -2.371648858,       1.553267475
          0,           0,        9283,      -4.663263989,      -2.539747174,      -2.864363019,      -2.358467568,       1.566711383
          0,           0,        9284,      -4.661018633,       -2.53801433,       -2.85807096,      -2.347298494,       1.578205326
          0,           0,        9285,       -4.65864351,      -2.536200097,      -2.851849978,      -2.338106231,       1.587743061
          0,           0,        9286,      -4.656129285,      -2.534295913,      -2.845688522,      -2.324135085,        1.60195255
          0,           0,        9287,      -4.653482345,      -2.532300312,      -2.839568671,      -2.311260165,       1.615061087
          0,           0,        9288,      -4.650702058,      -2.530210518,      -2.833479941,      -2.297097193,       1.629433793
          0,           0,        9289,      -4.647797814,       -2.52811476,      -2.827442572,       -2.28340615,       1.643557115
          0,           0,        9290,      -4.644777541,      -2.525936337,      -2.822110226,      -2.274481643,       1.653147092
          0,           0,        9291,      -4.641692868,      -2.523675022,      -2.816928682,      -2.268246536,       1.659899621
          0,           0,        9292,      -4.638483786,      -2.521337429,        -2.8117188,      -2.258079723,        1.67046944
          0,           0,        9293,      -4.635145094,      -2.518922095,      -2.806577797,      -2.249969919,       1.679101321
          0,           0,        9294,      -4.631689893,      -2.516426342,      -2.801572895,      -2.237361808,       1.692171679
          0,           0,        9295,      -4.628135046,      -2.513859434,      -2.796693148,      -2.226587938,       1.703644433
          0,           0,        9296,      -4.624497015,      -2.511222651,      -2.791948176,        -2.2140844,       1.716754657
          0,           0,        9297,      -4.620784778,      -2.508514405,      -2.787363013,      -2.226493539,       1.704767644
          0,           0,        9298,      -4.617005123,      -2.505756917,      -2.782997206,      -2.207790793,       1.723748321
          0,           0,        9299,      -4.613141405,      -2.502939797,      -2.779020976,      -2.195582915,       1.736622834
          0,           0,        9300,       -4.60918442,      -2.500064596,      -2.775428388,      -2.179928771,       1.752638367
          0,           0,        9301,      -4.605123973,      -2.496917932,      -2.772146142,      -2.167192276,       1.766025756
          0,           0,        9302,      -4.600720454,      -2.493221324,      -2.769036116,      -2.162760512,       1.770771446
          0,           0,        9303,      -4.595658182,      -2.489121836,      -2.765965895,      -2.151570611,       1.782463717
          0,           0,        9304,      -4.590130574,      -2.484787788,      -2.762875532,      -2.137924892,       1.796871525
          0,           0,        9305,      -4.584447732,      -2.480315508,      -2.759720553,      -2.127665236,       1.808069709
          0,           0,        9306,      -4.578455276,      -2.475693595,      -2.756808298,      -2.118016092,       1.818837108
          0,           0,        9307,      -4.572190083,      -2.471000687,      -2.754160239,      -2.105022415,       1.832770739
          0,           0,        9308,      -4.565902198,      -2.466334353,      -2.751683937,      -2.091501727,       1.847301509
          0,           0,        9309,      -4.559709768,      -2.461741297,      -2.749388534,       -2.07771565,       1.862173773
          0,           0,        9310,      -4.553659884,       -2.45724466,      -2.747390312,      -2.063700518,       1.877346881
          0,           0,        9311,       -4.54776805,        -2.4528744,      -2.745823191,      -2.050109558,       1.892202411
          0,           0,        9312,      -4.542013085,      -2.448655492,      -2.745349541,      -2.036616355,       1.906987832
          0,           0,        9313,      -4.536427288,      -2.444593867,      -2.745602087,      -2.025301533,       1.919698327
          0,           0,        9314,      -4.531055389,        -2.4407279,      -2.746392043,      -2.020008804,       1.926557513
          0,           0,        9315,      -4.525891926,      -2.437043677,      -2.747872253,      -2.015896248,       1.932318056
          0,           0,        9316,      -4.520943949,      -2.433527087,      -2.750116824,      -2.012399594,       1.937418649
          0,           0,        9317,      -4.516205673,       -2.43016109,      -2.753153363,      -2.029389066,       1.922511119
          0,           0,        9318,      -4.511741837,      -2.426941487,      -2.756872119,      -2.025154244,        1.92622657
          0,           0,        9319,      -4.507600285,      -2.423935234,       -2.76138002,      -2.017583808,       1.935184267
          0,           0,        9320,      -4.503750254,      -2.421072432,      -2.767615213,      -2.019165938,       1.935260033
          0,           0,        9321,      -4.500166553,      -2.418319461,      -2.775551228,       -2.02366061,       1.932233051
          0,           0,        9322,      -4.496808197,      -2.415667855,      -2.784837289,      -2.031726447,        1.92549247
          0,           0,        9323,      -4.493640212,      -2.413096515,      -2.795464576,      -2.041576072,       1.916615856
          0,           0,        9324,      -4.490665372,      -2.410585816,      -2.807444884,      -2.051818649,       1.907193326
          0,           0,        9325,      -4.487899831,      -2.408129182,      -2.820732221,      -2.060884347,       1.898757437
          0,           0,        9326,      -4.485020124,      -2.405499068,      -2.835119536,      -2.069822775,       1.890204072
          0,           0,        9327,      -4.481930252,      -2.402812983,      -2.850286848,      -2.078608118,       1.881624098
          0,           0,        9328,      -4.478993525,       -2.40008657,      -2.865802816,       -2.07958841,       1.880131361
          0,           0,        9329,      -4.476379576,       -2.39725872,      -2.881246988,      -2.145810657,       1.801331703
          0,           0,        9330,      -4.473994782,      -2.394061556,      -2.896110738,      -2.110364315,       1.831707877
          0,           0,        9331,      -4.471634305,       -2.39047045,      -2.908818329,      -2.076636647,       1.864664276
          0,           0,        9332,      -4.469261511,       -2.38642852,      -2.917948012,      -2.052063365,       1.888116704
          0,           0,        9333,      -4.467209148,      -2.381859715,      -2.922840615,      -2.028543167,       1.910561996
          0,           0,        9334,      -4.465339963,      -2.376653699,      -2.922154042,      -2.003978124,       1.934028091
          0,           0,        9335,      -4.463256642,      -2.370575709,      -2.914244638,      -1.973607031,       1.964904373
          0,           0,        9336,      -4.460540449,      -2.363829542,      -2.899032426,      -1.946446164,       1.992855711
          0,           0,        9337,      -4.457530396,      -2.356555263,       -2.87831558,      -1.909403045,       2.032501022
          0,           0,        9338,      -4.454775239,      -2.348867397,      -2.853187574,      -1.882978081,       2.061897621
          0,           0,        9339,      -4.452306026,      -2.340757691,      -2.824809654,      -1.874874697,       2.070974853
          0,           0,        9340,      -4.450090591,      -2.332328748,       -2.79442874,      -1.861512596,       2.085599679
          0,           0,        9341,      -4.448211874,      -2.323773122,      -2.763210415,      -1.857644344,       2.091834204
          0,           0,        9342,      -4.446325468,      -2.315246198,      -2.732114792,      -1.865549945,       2.084731274
          0,           0,        9343,      -4.444316923,      -2.307024966,      -2.701783979,      -1.879079127,       2.073184491
          0,           0,        9344,      -4.442943884,      -2.299501701,      -2.672748197,      -1.910795423,       2.044463379
          0,           0,        9345,      -4.442385508,      -2.292134022,      -2.645497092,      -1.974272328,       1.980796192
          0,           0,        9346,      -4.442298596,      -2.285015979,      -2.619552816,      -2.060313003,       1.889651181
          0,           0,        9347,       -4.44247418,      -2.278541806,      -2.595691408,      -2.151119011,       1.788726386
          0,           0,        9348,      -4.442899567,      -2.272766023,      -2.574723024,      -2.221643304,       1.706835266
          0,           0,        9349,      -4.443448566,      -2.267872993,      -2.556222023,      -2.258391572,       1.663460593
          0,           0,        9350,        -4.4444793,      -2.263824982,      -2.540127727,      -2.272819863,       1.647629658
          0,           0,        9351,      -4.446697626,      -2.260794379,      -2.526493656,      -2.282277642,       1.638170949
          0,           0,        9352,      -4.450247506,      -2.258919225,      -2.515524525,      -2.292509013,        1.62807445
          0,           0,        9353,        -4.4548355,      -2.258363709,      -2.507214799,      -2.302052845,       1.618781357
          0,           0,        9354,       -4.46007479,      -2.259238695,      -2.501649643,      -2.311908732,       1.609144359
          0,           0,        9355,      -4.465438362,      -2.261658295,      -2.498519109,      -2.322127448,       1.599019184
          0,           0,        9356,       -4.47079092,      -2.265656237,      -2.498164274,      -2.331729913,       1.589450853
          0,           0,        9357,       -4.47614987,      -2.271134543,      -2.501062543,      -2.341589277,       1.579575553
          0,           0,        9358,      -4.481555894,      -2.278022681,      -2.507253655,      -2.351813976,       1.569312148
          0,           0,        9359,      -4.487000886,      -2.286180547,      -2.516678863,      -2.362182838,       1.558908419
          0,           0,        9360,      -4.492404134,      -2.295388078,       -2.52927925,      -2.372262132,       1.548822107
          0,           0,        9361,      -4.497755509,      -2.305438699,      -2.544590876,        -2.3819808,       1.539130741
          0,           0,        9362,      -4.502977326,      -2.316118786,      -2.562260988,      -2.391467642,       1.529695418
          0,           0,        9363,      -4.507972184,      -2.327182638,      -2.582044724,       -2.40084768,       1.520383445
          0,           0,        9364,      -4.512798038,      -2.338380868,      -2.603591882,      -2.410232484,       1.511077824
          0,           0,        9365,      -4.517506704,      -2.349488549,      -2.626530167,      -2.419722437,       1.501675063
          0,           0,        9366,      -4.522074013,      -2.360300722,      -2.650678725,      -2.429439305,       1.492049962
          0,           0,        9367,      -4.526449095,      -2.370666269,      -2.675712066,      -2.439485265,       1.482098631
          0,           0,        9368,      -4.530593789,      -2.380468959,      -2.701374934,      -2.450299876,        1.47137874
          0,           0,        9369,      -4.534476757,      -2.389629468,      -2.727495236,       -2.46171129,       1.460064097
          0,           0,        9370,      -4.538076855,       -2.39810196,      -2.753914123,      -2.473910631,       1.447960579
          0,           0,        9371,      -4.541367463,      -2.405855791,      -2.780529301,      -2.486997533,       1.434966088
          0,           0,        9372,      -4.544351772,      -2.412903135,      -2.807117031,      -2.500694214,       1.421358842
          0,           0,        9373,      -4.547045994,      -2.419254338,      -2.833436683,      -2.514889115,       1.407251723
          0,           0,        9374,      -4.549451371,      -2.424946228,      -2.859264224,      -2.529435263,       1.392792274
          0,           0,        9375,      -4.551581748,      -2.430030607,      -2.884355141,      -2.544383407,       1.377929491
          0,           0,        9376,      -4.553458017,      -2.434550456,      -2.908440809,      -2.559710087,       1.362685869
          0,           0,        9377,      -4.555091533,      -2.438549855,      -2.931239809,      -2.575365395,       1.347111769
          0,           0,        9378,      -4.556491046,      -2.442071159,      -2.952472907,      -2.591309206,       1.331248032
          0,           0,        9379,      -4.557663409,      -2.445154979,      -2.971880672,      -2.607527087,       1.315109294
          0,           0,        9380,      -4.558613043,      -2.447837405,      -2.989242974,      -2.623967782,       1.298747661
          0,           0,        9381,      -4.559343748,      -2.450146333,      -3.004396519,      -2.640605858,       1.282189637
          0,           0,        9382,      -4.559868799,       -2.45211335,      -3.017231888,      -2.657464794,       1.265410633
          0,           0,        9383,      -4.560195225,      -2.453768439,      -3.027712887,      -2.674547523,       1.248406984
          0,           0,        9384,      -4.560329106,      -2.455131485,      -3.035878199,      -2.691897313,       1.231139032
          0,           0,        9385,      -4.560278907,      -2.456222715,      -3.041823504,      -2.709394367,       1.213719114
          0,           0,        9386,      -4.560054638,      -2.457059374,      -3.045687861,      -2.727077444,       1.196111131
          0,           0,        9387,      -4.559668196,       -2.45765787,      -3.047644065,      -2.744899635,       1.178360878
          0,           0,        9388,      -4.559132679,      -2.458034315,      -3.047884248,      -2.762833786,        1.16049532
          0,           0,        9389,      -4.558461812,      -2.458204492,      -3.046608499,      -2.781008328,        1.14239041
          0,           0,        9390,      -4.557669764,      -2.458183876,      -3.044014817,      -2.799419259,       1.124048726
          0,           0,        9391,      -4.556771047,      -2.457987676,      -3.040293217,      -2.818041484,       1.105494897
          0,           0,        9392,      -4.555780315,      -2.457630991,      -3.035620687,      -2.836856845,       1.086746928
          0,           0,        9393,      -4.554712069,      -2.457129015,      -3.030153631,       -2.85590499,       1.067768038
          0,           0,        9394,       -4.55358305,      -2.456499717,      -3.024029419,      -2.875068827,       1.048669782
          0,           0,        9395,      -4.552402043,      -2.455754787,      -3.017418592,      -2.894372276,       1.029429919
          0,           0,        9396,      -4.551181702,      -2.454909148,      -3.010441887,      -2.913852549,       1.010012112
          0,           0,        9397,      -4.549947245,       -2.45398675,      -3.003160576,      -2.933511627,      0.9904138995
          0,           0,        9398,      -4.548712309,      -2.453000967,      -2.995638135,       -2.95334382,      0.9706410342
          0,           0,        9399,      -4.547477818,      -2.451957512,       -2.98795398,      -2.973346332,      0.9506967043
          0,           0,        9400,      -4.546250869,      -2.450870002,      -2.980169906,       -2.99350846,      0.9305903099
          0,           0,        9401,      -4.545041761,      -2.449753399,      -2.972359299,      -3.013823896,      0.9103275854
          0,           0,        9402,       -4.54385863,      -2.448617471,      -2.964534161,      -3.034290124,      0.8899115665
          0,           0,        9403,      -4.542710078,      -2.447474441,       -2.95674412,      -3.054902835,      0.8693455546
          0,           0,        9404,      -4.541603198,      -2.446333465,      -2.949019587,      -3.075658381,      0.8486327285
          0,           0,        9405,      -4.540542416,      -2.445207664,      -2.941392127,      -3.096554617,       0.827776079
          0,           0,        9406,      -4.539532803,      -2.444109645,      -2.933894201,      -3.117581309,      0.8067839724
          0,           0,        9407,      -4.538583611,      -2.443047683,      -2.926552773,      -3.138739547,      0.7856563575
          0,           0,        9408,      -4.537706171,      -2.442030663,      -2.919369913,      -3.160032855,      0.7643946464
          0,           0,        9409,      -4.536914893,      -2.441071119,      -2.912342164,      -3.181455292,      0.7430044988
          0,           0,        9410,       -4.53621008,      -2.440172474,      -2.905476118,      -3.202990051,      0.7214897536
          0,           0,        9411,      -4.535594844,      -2.439340762,      -2.898784538,      -3.224629171,       0.699859769
          0,           0,        9412,      -4.535077533,      -2.438584469,      -2.892276569,      -3.246380484,      0.6781149249
          0,           0,        9413,      -4.534667643,      -2.437912111,      -2.885955495,      -3.268055702,       0.656424077
          0,           0,        9414,       -4.53437147,      -2.437332364,       -2.87982545,      -3.289776328,      0.6346869391
          0,           0,        9415,       -4.53419142,      -2.436848844,      -2.873893393,      -3.311721036,      0.6127390677
          0,           0,        9416,      -4.534132516,      -2.436464171,       -2.86824345,      -3.333769203,      0.5906651885
          0,           0,        9417,      -4.534202554,      -2.436181451,      -2.862972314,      -3.355898952,       0.568487384
          0,           0,        9418,      -4.534410955,      -2.436007328,      -2.857923607,      -3.378079117,      0.5462368933
          0,           0,        9419,      -4.534766748,      -2.435946437,      -2.852991108,      -3.400301569,      0.5239268414
          0,           0,        9420,      -4.535275423,      -2.436003769,      -2.848206667,      -3.422549382,      0.5015700134
          0,           0,        9421,      -4.535939617,      -2.436180982,       -2.84359316,      -3.444812605,      0.4791745528
          0,           0,        9422,      -4.536760293,      -2.436480447,      -2.839153363,      -3.467081728,      0.4567484143
          0,           0,        9423,      -4.537737222,      -2.436905197,      -2.834904487,      -3.489345159,       0.434301192
          0,           0,        9424,      -4.538870354,      -2.437458648,       -2.83087083,      -3.511589089,      0.4118442542
          0,           0,        9425,      -4.540160082,      -2.438144531,      -2.827060652,      -3.533789573,      0.3893990452
          0,           0,        9426,      -4.541606521,      -2.438967073,      -2.823483663,      -3.555742502,      0.3671408276
          0,           0,        9427,      -4.543210001,       -2.43992944,      -2.820148219,      -3.577667349,      0.3448575581
          0,           0,        9428,       -4.54499093,      -2.441037987,      -2.817077197,       -3.59960811,      0.3224806287
          0,           0,        9429,      -4.546937588,      -2.442298558,      -2.814274997,      -3.621682339,      0.2999509745
          0,           0,        9430,      -4.549047326,      -2.443710595,      -2.811722511,      -3.643777828,      0.2773844438
          0,           0,        9431,      -4.551320811,      -2.445273365,      -2.809418093,      -3.665665007,      0.2549513899
          0,           0,        9432,      -4.553759709,       -2.44698655,      -2.807362165,      -3.687126025,      0.2328456082
          0,           0,        9433,      -4.556361579,      -2.448849745,      -2.805543541,      -3.708708898,      0.2106618717
          0,           0,        9434,      -4.559126944,        -2.4508638,       -2.80397653,      -3.730461618,      0.1883354962
