"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         279,      -5.555895616,      -2.178277127,      -4.124949926,    -0.07930049769,      -7.087428163
          0,           0,         280,      -5.557473311,      -2.179566512,      -4.126608348,    -0.08089194942,      -7.086222773
          0,           0,         281,      -5.559043837,      -2.180845807,      -4.128238665,    -0.08247610625,      -7.085018105
          0,           0,         282,      -5.560607243,      -2.182115087,      -4.129840785,    -0.08405302305,      -7.083814107
          0,           0,         283,      -5.562163576,      -2.183374426,       -4.13141481,    -0.08562275366,      -7.082610745
          0,           0,         284,      -5.563712881,        -2.1846239,      -4.132961036,    -0.08718535036,      -7.081407993
          0,           0,         285,      -5.565255203,      -2.185863587,      -4.134479933,    -0.08874086401,      -7.080205827
          0,           0,         286,      -5.566790582,      -2.187093561,      -4.135972133,    -0.09028934396,      -7.079004153
          0,           0,         287,      -5.568319059,      -2.188313902,      -4.137438406,     -0.0918308379,      -7.077802947
          0,           0,         288,      -5.569840673,      -2.189524684,      -4.138879634,     -0.0933653918,      -7.076602291
          0,           0,         289,       -5.57135546,      -2.190725987,       -4.14029679,    -0.09489305007,      -7.075402212
          0,           0,         290,      -5.572863458,      -2.191917887,      -4.141690901,    -0.09641385539,       -7.07420268
          0,           0,         291,      -5.574364703,      -2.193100461,      -4.143063032,    -0.09792784892,      -7.073003674
          0,           0,         292,      -5.575859229,      -2.194273788,      -4.144414253,    -0.09943507016,       -7.07180528
          0,           0,         293,       -5.57734707,      -2.195437944,      -4.145745614,     -0.1009355572,      -7.070607552
          0,           0,         294,      -5.578828262,      -2.196593007,      -4.147058127,     -0.1024293465,      -7.069410459
          0,           0,         295,      -5.580302838,      -2.197739053,      -4.148352745,     -0.1039164734,      -7.068213961
          0,           0,         296,      -5.581770832,      -2.198876158,       -4.14963035,     -0.1053969717,      -7.067018109
          0,           0,         297,      -5.583232277,      -2.200004398,      -4.150891739,     -0.1068708739,      -7.065822792
          0,           0,         298,      -5.584687206,      -2.201123849,       -4.15213762,     -0.1083382113,      -7.064627921
          0,           0,         299,      -5.586135653,      -2.202234585,      -4.153368603,     -0.1097990143,      -7.063433447
          0,           0,         300,      -5.587577651,      -2.203336679,      -4.154585205,     -0.1112533117,      -7.062239353
          0,           0,         301,       -5.58901323,      -2.204430206,      -4.155787851,     -0.1127011316,        -7.0610457
          0,           0,         302,      -5.590442423,      -2.205515238,      -4.156976877,     -0.1141425008,      -7.059852656
          0,           0,         303,       -5.59186526,      -2.206591846,      -4.158152538,     -0.1155774453,      -7.058660354
          0,           0,         304,      -5.593281771,        -2.2076601,      -4.159315017,     -0.1170059895,       -7.05746903
          0,           0,         305,      -5.594691983,       -2.20872007,      -4.160464429,     -0.1184281583,      -7.056278781
          0,           0,         306,      -5.596095924,      -2.209771825,       -4.16160084,     -0.1198439742,      -7.055089591
          0,           0,         307,       -5.59749362,      -2.210815432,      -4.162724269,     -0.1212534595,      -7.053901258
          0,           0,         308,      -5.598885094,      -2.211850957,      -4.163834698,     -0.1226566351,      -7.052713329
          0,           0,         309,       -5.60027037,      -2.212878465,      -4.164932076,     -0.1240535229,       -7.05152546
          0,           0,         310,      -5.601649469,      -2.213898021,      -4.166016341,     -0.1254441423,      -7.050337356
          0,           0,         311,      -5.603022409,      -2.214909688,       -4.16708741,     -0.1268285129,      -7.049148833
          0,           0,         312,       -5.60438921,      -2.215913526,      -4.168145191,     -0.1282066527,       -7.04795993
          0,           0,         313,      -5.605749887,      -2.216909597,      -4.169189591,     -0.1295785821,      -7.046770728
          0,           0,         314,      -5.607104457,      -2.217897959,      -4.170220509,     -0.1309443192,      -7.045581327
          0,           0,         315,      -5.608452933,      -2.218878671,      -4.171237858,     -0.1323038808,      -7.044391847
          0,           0,         316,      -5.609795327,       -2.21985179,      -4.172241537,     -0.1336572852,      -7.043202387
          0,           0,         317,      -5.611131651,      -2.220817371,      -4.173231455,     -0.1350045506,      -7.042013019
          0,           0,         318,      -5.612461916,      -2.221775468,      -4.174207524,     -0.1363456947,      -7.040823681
          0,           0,         319,      -5.613786133,      -2.222726136,      -4.175169664,     -0.1376807359,       -7.03963433
          0,           0,         320,      -5.615104311,      -2.223669426,      -4.176117803,     -0.1390096926,      -7.038444959
          0,           0,         321,      -5.616416461,       -2.22460539,      -4.177051874,     -0.1403325835,      -7.037255686
          0,           0,         322,      -5.617722592,      -2.225534079,      -4.177971812,     -0.1416494276,       -7.03606659
          0,           0,         323,      -5.619022713,      -2.226455541,      -4.178877554,     -0.1429602443,      -7.034877691
          0,           0,         324,      -5.620316834,      -2.227369826,      -4.179769038,      -0.144265054,      -7.033688945
          0,           0,         325,      -5.621604967,       -2.22827698,      -4.180646209,     -0.1455638773,      -7.032500357
          0,           0,         326,      -5.622887123,      -2.229177052,      -4.181509185,     -0.1468567358,      -7.031311928
          0,           0,         327,      -5.624163311,      -2.230070086,      -4.182357568,     -0.1481436504,      -7.030123625
          0,           0,         328,      -5.625433545,      -2.230956129,      -4.183191401,     -0.1494246436,      -7.028935382
          0,           0,         329,      -5.626697839,      -2.231835223,      -4.184010709,     -0.1506997397,      -7.027747144
          0,           0,         330,      -5.627956208,      -2.232707415,      -4.184815512,     -0.1519689637,      -7.026558918
          0,           0,         331,      -5.629208667,      -2.233572748,      -4.185605782,       -0.15323234,      -7.025370683
          0,           0,         332,      -5.630455233,      -2.234431266,      -4.186381455,      -0.154489894,      -7.024182435
          0,           0,         333,      -5.631695921,      -2.235283011,      -4.187142471,     -0.1557416516,      -7.022994233
          0,           0,         334,      -5.632930752,      -2.236128027,      -4.187888785,     -0.1569876401,      -7.021806143
          0,           0,         335,      -5.634159743,      -2.236966355,      -4.188620365,     -0.1582278874,       -7.02061828
          0,           0,         336,      -5.635382917,      -2.237798039,      -4.189337183,     -0.1594624226,      -7.019430656
          0,           0,         337,      -5.636600294,      -2.238623121,      -4.190039212,     -0.1606912754,       -7.01824326
